task_index,company_id,company_name,classifier_search_tier,worker_token_ticker,verifier_search_tier,verifier_token_ticker,verdict,error_type,error_reason,evidence_urls,recommended_action,corrected_result_row_json
576,570792-34,Doormat (Financial Services),light,[],light,[],pass,,,[],accept_worker_row,
577,1231804-72,Relik,light,[],light,[],pass,,,[],accept_worker_row,
578,571701-97,brands.io (Financial Software),full,[],full,[],pass,,,[],accept_worker_row,
579,571683-79,Hallar,light,[],light,[],pass,,,[],accept_worker_row,
580,571629-88,DopePanda,full,"[""DPANDA""]",full,"[""DPANDA""]",pass,,,"[""https://dopepanda.org/"",""https://dopepanda.org/tokenomics""]",accept_worker_row,
581,570806-29,Nexandria,light,[],light,[],pass,,,[],accept_worker_row,
582,571431-52,Boys Club,light,[],light,[],pass,,,[],accept_worker_row,
583,571926-61,Weave (Financial Software),full,"[""WEAVE""]",full,"[""WEAVE""]",pass,,,"[""https://gitbook.weave.financial/product-docs"",""https://gitbook.weave.financial/product-docs/tokenomic/usdweave-token""]",accept_worker_row,
584,665001-82,Super Glitch Games,full,[],full,[],pass,,,[],accept_worker_row,
585,571699-54,Blockting,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
586,572083-39,Rivera Money,full,"[""RIV""]",full,"[""RIV""]",pass,,,"[""https://rivera.money/""]",accept_worker_row,
587,571804-03,Uncopied,light,[],light,[],pass,,,[],accept_worker_row,
588,571592-35,Striker Games,full,[],full,[],pass,,,[],accept_worker_row,
589,571864-15,RY3T,light,[],light,[],pass,,,[],accept_worker_row,
590,287579-89,MERJ,light,[],light,[],pass,,,[],accept_worker_row,
591,572044-06,GBTC Finance,light,[],light,[],pass,,,[],accept_worker_row,
592,571540-42,Multimise,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
593,100036-99,ApTask,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
594,571925-98,Loanshark Core,full,[],full,[],pass,,,[],accept_worker_row,
595,571700-17,wowTalkies,full,[],full,[],pass,,,[],accept_worker_row,
596,571540-15,HODLify,full,[],full,[],pass,,,[],accept_worker_row,
597,571105-36,Twin Protocol,full,"[""TWIN""]",full,"[""TWIN""]",pass,,,"[""https://twinprotocol.com/"",""https://twinprotocol.com/token/"",""https://twinprotocol.com/twin-protocol-announces-first-centralized-exchange-twin-token-listing-on-bitmart/""]",accept_worker_row,
598,571795-39,Monie,light,[],light,[],pass,,,[],accept_worker_row,
599,571711-15,The Digital Economist,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
600,571194-73,Uniramp,light,[],light,[],pass,,,[],accept_worker_row,
601,1231844-14,Paylov,light,[],light,[],pass,,,"[""https://paylov.uz/""]",accept_worker_row,
602,99033-22,Prom,full,"[""PROM""]",full,"[""PROM""]",pass,,,"[""https://prom.io/"",""https://coinmarketcap.com/currencies/prom/"",""https://bitmart.zendesk.com/hc/en-us/articles/32853624789659-Prom-PROM""]",accept_worker_row,
603,571635-37,Fracctal Labs,light,[],light,[],pass,,,"[""https://fracctaltcg.com/"",""https://fracctalmonstersnft.com/""]",accept_worker_row,
604,665247-88,Receipts (Information Services),light,[],light,[],pass,,,"[""https://receipts.xyz/"",""https://apps.apple.com/us/app/receipts/id6743964462""]",accept_worker_row,
605,570211-48,Snapchain,full,[],full,[],pass,,,"[""https://snapchain.dev/"",""https://docs.snapchain.dev/""]",accept_worker_row,
606,571728-61,MCT Pay,light,[],light,[],pass,,,"[""https://mctpay.sg/""]",accept_worker_row,
607,1231725-70,SuperReturn,full,"[""SSUPERUSD""]",full,"[""SSUPERUSD""]",pass,,,"[""https://www.superreturn.ai/"",""https://www.coingecko.com/en/coins/superreturn-ssuperusd"",""https://octopustracker.com/defi/protocols/superreturn""]",accept_worker_row,
608,571796-29,Nocturn,full,[],full,[],pass,,,"[""https://www.nocturn.fm/""]",accept_worker_row,
609,569650-51,Project Pi Labs,full,[],full,[],pass,,,"[""https://www.projectpilabs.com/""]",accept_worker_row,
610,571867-12,Mirage Plaza,full,[],full,[],pass,,,"[""https://mirage.xyz/about"",""https://mirage.xyz/docs/""]",accept_worker_row,
611,664206-76,Strata Lab,full,[],full,[],pass,,,"[""https://stratalab.co/""]",accept_worker_row,
612,571607-38,VoteBase,light,[],light,[],pass,,,"[""https://www.votebase.com/""]",accept_worker_row,
613,571801-42,Licuido,full,[],full,[],pass,,,"[""https://www.licuido.io/"",""https://www.licuido.io/tokensation/""]",accept_worker_row,
614,99663-40,Commonspace,skip_candidate,[],skip_candidate,[],pass,,,"[""https://create.common.space/"",""https://www.commonspace.com/about""]",accept_worker_row,
615,572065-21,Qubix Infinity,full,"[""QBXC""]",full,"[""QBXC""]",pass,,,"[""https://www.qubixinfinity.io/"",""https://blog.arcana.network/enter-the-qubix-infinity-metaverse-with-arcana-auth/"",""https://www.sixhands.io/case/qubix-infinity""]",accept_worker_row,
616,570031-12,Stonoex,light,[],light,[],pass,,,"[""https://www.stonoex.com/""]",accept_worker_row,
617,1231063-84,Moooves,light,[],light,[],pass,,,"[""https://www.moooves.io/""]",accept_worker_row,
618,572089-15,YogaPetz,full,"[""WELL""]",full,"[""WELL""]",pass,,,"[""https://docs.well3.com/disclaimer/terms-of-use"",""https://docs.well3.com/farming-and-beta/mindful-mission"",""https://www.prnewswire.com/news-releases/wellness-nft-yogapetz-sells-out-in-less-than-45-minutes-with-a-value-close-to-3-million-301935672.html""]",accept_worker_row,
619,570443-59,Vinequery,full,"[""MRWINE""]",full,"[""MRWINE""]",pass,,,"[""https://www.vinequery.com/"",""https://www.vinequery.com/home/benefits/""]",accept_worker_row,
620,97502-32,Quotium Technologies,skip_candidate,[],skip_candidate,[],pass,,,"[""https://www.quotium.com/""]",accept_worker_row,
621,571588-84,Kaya Labs,full,[],full,[],pass,,,"[""https://kayalabs.io/""]",accept_worker_row,
622,571680-01,Global Carbon Holding,full,[],full,[],pass,,,"[""https://globalcarbonholding.com/"",""https://globalcarbonholding.com/about-us.php"",""https://algorandtechnologies.com/ecosystem/use-cases/global-carbon-holding/""]",accept_worker_row,
623,97662-70,Ethereum,full,"[""ETH""]",full,"[""ETH""]",pass,,,"[""https://ethereum.org/"",""https://ethereum.org/en/eth/"",""https://www.coinbase.com/price/ethereum""]",accept_worker_row,
624,571701-79,Herd (Business/Productivity Software),full,[],full,[],pass,,,"[""https://www.getherd.app/""]",accept_worker_row,
625,571776-76,ClimateCoin,full,"[""CLIMAT""]",full,"[""CLIMAT""]",pass,,,"[""https://climatecoin.com/"",""https://climatecoin.io/"",""https://bitget.com/en-CA/price/carbon-co2/whitepaper""]",accept_worker_row,
626,97756-75,Cryptosense,skip_candidate,[],skip_candidate,[],pass,,,"[""https://www.cryptosense.com/""]",accept_worker_row,
627,571117-96,BithashEx,full,"[""BHAX""]",full,"[""BHAX""]",pass,,,"[""https://bithashex.com/"",""https://cs.probit.com/hc/en-us/articles/4405257298969-ProBit-Global-Lists-Bhax-Token-BHAX"",""https://coinmarketcap.com/currencies/bithashex/""]",accept_worker_row,
628,571516-48,WhatRocks,full,"[""ROCKS""]",full,"[""ROCKS""]",pass,,,"[""https://www.whatrocks.co/en/faq"",""https://www.whatrocks.co/en/about-crypto-for-good"",""https://www.whatrocks.co/en/whatrocks-wallet/""]",accept_worker_row,
629,97943-05,Nova Labs (Telecommunications Service Providers),full,"[""HNT""]",full,"[""HNT""]",pass,,,"[""https://www.helium.com/hnt"",""https://docs.helium.com/tokens/hnt-token"",""https://www.helium.com/token""]",accept_worker_row,
630,97959-70,Blockstream,full,[],full,[],pass,,,"[""https://www.blockstream.com/"",""https://www.blockstream.com/liquid/"",""https://www.blockstream.com/hardware-wallet/""]",accept_worker_row,
631,571597-21,AlgoSeas,full,[],full,[],pass,,,https://algoseas.io|https://test.algoseas.io|https://www.cryptowisser.com/news/algoseas-is-now-part-of-the-algorand-ecosystem|https://cryptobrowser.io/dapps/algoseas/,accept_worker_row,
632,98050-24,Coinone,light,[],light,[],pass,,,https://www.coinone.co.kr,accept_worker_row,
633,571801-78,PayPaga,skip_candidate,[],skip_candidate,[],pass,,,https://www.paypaga.com,accept_worker_row,
634,98208-37,Lukka,light,[],light,[],pass,,,https://lukka.tech,accept_worker_row,
635,571368-97,TProtocol,full,"[""TPS"", ""TBT"", ""WTBT""]",full,"[""TPS"", ""TBT"", ""WTBT""]",pass,,,https://tprotocol.gitbook.io/tprotocol-documentation/white-paper/tprotocol-v1-documentation/tokenomics|https://tprotocol.gitbook.io/tprotocol-documentation/white-paper/tprotocol-v1-documentation/tprotocol-mechanism|https://coinmarketcap.com/currencies/tprotocol/|https://github.com/TProtocol,accept_worker_row,
636,571902-49,Irish Whiskey Collectibles,skip_candidate,[],skip_candidate,[],pass,,,https://www.irishwhiskeycollectibles.com,accept_worker_row,
637,98371-18,Swisscex,light,[],light,[],pass,,,https://www.swisscex.com,accept_worker_row,
638,99612-82,Security Axioms,skip_candidate,[],skip_candidate,[],pass,,,https://securityaxioms.com,accept_worker_row,
639,571850-20,Erebor Cybernetics,skip_candidate,[],skip_candidate,[],pass,,,https://ereborcybernetics.tech,accept_worker_row,
640,572177-44,MCG Canada,light,[],light,[],pass,,,https://vuila.ca,accept_worker_row,
641,98605-90,Nous Global Markets,skip_candidate,[],skip_candidate,[],pass,,,https://www.nous.net,accept_worker_row,
642,98648-47,Instacoins,light,[],light,[],pass,,,https://www.instacoins.com,accept_worker_row,
643,571894-03,OG Music,light,[],light,[],pass,,,https://www.ogmusic.io,accept_worker_row,
644,571788-10,20squares,skip_candidate,[],skip_candidate,[],pass,,,https://20squares.xyz,accept_worker_row,
645,571594-69,Orange Crypto,full,"[""ORNJ""]",full,"[""ORNJ""]",pass,,,https://docs.orangecrypto.com/|https://docs.orangecrypto.com/faqs|https://docs.orangecrypto.com/orange-token/utility|https://coinmarketcap.com/currencies/orange-crypto/,accept_worker_row,
646,571784-41,Defly,full,"[""DEFLY""]",full,"[""DEFLY""]",pass,,,https://defly.app/|https://docs.defly.app/|https://www.coingecko.com/en/coins/defly|https://coinmarketcap.com/currencies/defly-token/,accept_worker_row,
647,571865-68,The Grapes,skip_candidate,[],skip_candidate,[],pass,,,https://joingrapes.com,accept_worker_row,
648,571111-48,Organisch Affair Agrotech,skip_candidate,[],skip_candidate,[],pass,,,https://organicaffair.store,accept_worker_row,
649,98862-49,CoinPayments,light,[],light,[],pass,,,https://www.coinpayments.net,accept_worker_row,
650,99023-77,Payfont,light,[],light,[],pass,,,https://payfont.com,accept_worker_row,
651,99055-45,Celebratix,light,[],light,[],pass,,,https://www.celebratix.io,accept_worker_row,
652,99085-06,Cyph,skip_candidate,[],skip_candidate,[],pass,,,https://cyph.com,accept_worker_row,
653,381938-68,Genesis AI (IT Consulting and Outsourcing),skip_candidate,[],skip_candidate,[],pass,,,https://genesisaicorp.com,accept_worker_row,
654,569295-82,Palremit,light,[],light,[],pass,,,https://palremit.com,accept_worker_row,
655,569371-96,Gevulot,full,"[""PROOF""]",full,"[""PROOF""]",pass,,,https://www.gevulot.com/|https://docs.gevulot.com/gevulot-docs|https://zkcloud.com/whitepaper_old,accept_worker_row,
656,570028-87,Qubitrium,skip_candidate,[],skip_candidate,[],pass,,,https://qubitrium.tech,accept_worker_row,
657,95300-74,TrustPlus,light,[],light,[],pass,,,https://trustplus.com,accept_worker_row,
658,95321-44,Spotware,skip_candidate,[],skip_candidate,[],pass,,,https://spotware.com,accept_worker_row,
659,95323-60,CoinLinked,light,[],light,[],pass,,,https://coinlinked.com,accept_worker_row,
660,570295-18,Turnpike (IT Consulting and Outsourcing),skip_candidate,[],skip_candidate,[],pass,,,https://turnpike.tech,accept_worker_row,
661,570737-53,Viben,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
662,570787-21,Vantient,light,[],light,[],pass,,,"[""https://www.vantient.io""]",accept_worker_row,
663,570800-98,Moku,full,[],full,[],pass,,,"[""https://hq.moku.gg""]",accept_worker_row,
664,570818-98,Forgotten Playland,full,"[""FP""]",full,"[""FP""]",pass,,,"[""https://www.forgottenplayland.com"", ""https://docs.forgottenplayland.com/game/fp-token-and-utility"", ""https://www.forgottenplayland.com/blog/fp-token-in-the-ecosystem-everything-you-need-to-know""]",accept_worker_row,
665,663697-18,Gradient (Business/Productivity Software),full,[],full,[],pass,,,"[""https://docs.gradient.network/""]",accept_worker_row,
666,663702-13,vlayer,full,[],full,[],pass,,,"[""https://www.vlayer.xyz"", ""https://docs.vlayer.xyz/""]",accept_worker_row,
667,663754-06,Noves,light,[],light,[],pass,,,"[""https://www.noves.fi""]",accept_worker_row,
668,663756-04,Sphinx (Financial Software),full,[],full,[],pass,,,"[""https://www.sphx.io"", ""https://docs.sphx.io/overview/blockchain"", ""https://docs.sphx.io/chain/chain-setup-guide""]",accept_worker_row,
669,663758-92,Metafyed,full,[],full,[],pass,,,"[""https://www.metafyed.com""]",accept_worker_row,
670,663831-82,Pod.Network,full,[],full,[],pass,,,"[""https://app.pod.network/terms""]",accept_worker_row,
671,663832-36,OpenGradient,full,"[""OPG""]",full,"[""OPG""]",pass,,,"[""https://portal.opengradient.ai/token"", ""https://www.opengradient.ai/blog/introducing-the-opengradient-neuro-stack"", ""https://docs.opengradient.ai/learn/onchain_inference/llm_execution.html""]",accept_worker_row,
672,663843-43,RISE (Singapore),full,"[""RISE""]",full,"[""RISE""]",pass,,,"[""https://risechain.com/"", ""https://docs.risechain.com/docs"", ""https://blog.risechain.com/rise-acquires-bsx-perp-dex/""]",accept_worker_row,
673,663891-40,Onchain Technologies,full,[],full,[],pass,,,"[""https://docs.sauce.gg/getting-started"", ""https://docs.sauce.gg/faq""]",accept_worker_row,
674,664016-23,Archivista,light,[],light,[],pass,,,"[""https://www.archivista.ai""]",accept_worker_row,
675,664253-02,Grug's Lair,full,[],full,[],pass,,,"[""https://www.grugslair.xyz""]",accept_worker_row,
676,664534-54,Agant,full,[],full,[],pass,,,"[""https://agant.io""]",accept_worker_row,
677,664875-01,Ulys,light,[],light,[],pass,,,"[""https://www.ulysapp.com""]",accept_worker_row,
678,665343-91,Hermetica,full,"[""USDh"", ""hBTC"", ""sUSDh""]",full,"[""USDh"", ""hBTC"", ""sUSDh""]",pass,,,"[""https://docs.hermetica.fi"", ""https://docs.hermetica.fi/usdh/how-it-works/backing-mechanism"", ""https://docs.hermetica.fi/hbtc/how-it-works/flows"", ""https://docs.hermetica.fi/usdh/how-it-works/technical-primitives""]",accept_worker_row,
679,758938-96,Axiom Trade,full,"[""axiSOL""]",full,"[""axiSOL""]",pass,,,"[""https://docs.axiom.trade/"", ""https://docs.axiom.trade/staking"", ""https://docs.axiom.trade/getting-started/reward-system""]",accept_worker_row,
680,95814-28,BUX,light,[],light,[],pass,,,"[""https://www.getbux.com""]",accept_worker_row,
681,96169-33,Tune.FM,full,"[""JAM""]",full,"[""JAM""]",pass,,,"[""https://tune.fm/""]",accept_worker_row,
682,664200-46,Liquid Assets - Portfolio Tracker,skip_candidate,[],skip_candidate,[],pass,,,[],accept_worker_row,
683,96418-18,Monegraph,full,[],full,[],pass,,,"[""https://www.monegraph.com""]",accept_worker_row,
684,96457-69,Nebel,light,[],light,[],pass,,,"[""https://www.nebel.tv""]",accept_worker_row,
685,96769-18,Ramm.tech,light,[],light,[],pass,,,"[""https://www.ramm.tech""]",accept_worker_row,
686,96869-62,Triolith Games,full,[],full,[],pass,,,"[""https://triolith.com/"", ""https://triolith.com/about/""]",accept_worker_row,
687,663831-10,Suave (Financial Software),light,[],light,[],pass,,,"[""https://www.suave.money""]",accept_worker_row,
688,1230665-86,Ocior,full,[],full,[],pass,,,"[""https://www.ocior.com""]",accept_worker_row,
689,472079-80,Pluckmarket,light,[],light,[],pass,,,"[""https://www.pluckmarket.io""]",accept_worker_row,
690,472084-75,Dank Bank,full,[],full,[],pass,,,"[""https://www.dankbank.co""]",accept_worker_row,
691,472088-71,Robo Rampage,full,[],full,[],pass,,,"[""https://roborampage.com/""]",accept_worker_row,
692,472092-49,Hats Finance,full,"[""HAT""]",full,"[""HAT""]",pass,,,"[""https://hats.finance/"", ""https://coinmarketcap.com/currencies/hat/""]",accept_worker_row,
693,570720-88,SpendTheBits,light,[],light,[],pass,,,"[""https://spendthebits.com/how-to/""]",accept_worker_row,
694,472113-10,Praise,full,"[""PRAISE""]",full,"[""PRAISE""]",pass,,,"[""https://praisetoken.io/"", ""https://praisetoken.io/token/""]",accept_worker_row,
695,472113-28,Jambb,light,[],light,[],pass,,,"[""https://www.jambb.com/""]",accept_worker_row,
696,472118-68,Flashbots,light,[],light,[],search_tier_too_conservative,search,Main-agent rerun confirmed Flashbots is crypto-native MEV infrastructure that required a light probe; official site and docs still support a no-token result.,"[""https://www.flashbots.net/"", ""https://docs.flashbots.net/""]",edit_row,"{""task_index"": ""696"", ""company_id"": ""472118-68"", ""company_name"": ""Flashbots"", ""normalized_domain"": ""flashbots.net"", ""company_type"": ""infrastructure_or_data"", ""crypto_project_likelihood"": ""medium"", ""project_search_required"": ""yes"", ""project_search_reason"": ""Official site and docs describe Flashbots as MEV infrastructure with products such as MEV-Boost, BuilderNet, Protect, and MEV-Share, but no company-owned fungible token."", ""project_name"": ""[]"", ""project_url"": ""[]"", ""status"": ""completed"", ""completed_at"": ""2026-04-17T16:05:00-07:00"", ""token_ticker"": ""[]"", ""token_name"": ""[]"", ""token_url"": ""[]"", ""has_token_evidence"": ""no"", ""evidence_urls"": ""[\""https://www.flashbots.net/\"", \""https://docs.flashbots.net/\""]"", ""evidence_source_types"": ""[\""official_site\"", \""official_docs\""]"", ""confidence"": ""high"", ""needs_manual_review"": ""no""}"
697,472129-57,Next Decentrum,light,[],light,[],pass,,,"[""https://www.nextdecentrum.com/about""]",accept_worker_row,
