company_id,company_name,normalized_domain,company_type,token_symbols,token_names,token_urls,token_results,confidence,needs_manual_review
462708-28,DELV,delv.tech,protocol_or_network,"[""ELFI""]","[""ELFI""]","[""https://docs-delv.gitbook.io/element-protocol-developer-docs/governance-council/glossary-governance""]","[{""token_symbol"": ""ELFI"", ""token_name"": ""ELFI"", ""token_url"": ""https://docs-delv.gitbook.io/element-protocol-developer-docs/governance-council/glossary-governance"", ""reason"": ""DELV, formerly Element Finance, is the original Element Protocol/DELV organization; official DELV and Element Protocol docs identify Element protocol launch history and ELFI as the governance token."", ""evidence_urls"": [""https://blog.delv.tech/element-year-in-review-2021/"", ""https://docs-delv.gitbook.io/element-protocol-developer-docs/governance-council/glossary-governance"", ""https://docs-delv.gitbook.io/element-protocol-developer-docs/governance-council/deployed-contracts""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}]",medium,no
462709-36,Siren Markets,siren.xyz,protocol_or_network,"[""SI""]","[""Siren""]","[""https://coinmarketcap.com/currencies/siren/""]","[{""token_symbol"": ""SI"", ""token_name"": ""Siren"", ""token_url"": ""https://coinmarketcap.com/currencies/siren/"", ""reason"": ""Siren Markets is the original Siren decentralized options protocol ecosystem; official docs and blog identify SI as the protocol governance token."", ""evidence_urls"": [""https://docs.siren.xyz/faq/about-siren"", ""https://blog.siren.xyz/siren-tokenomics-a-new-era-48f4803bcb72"", ""https://coinmarketcap.com/currencies/siren/""], ""evidence_source_types"": [""official_docs"", ""official_blog"", ""coinmarketcap""]}]",high,no
462710-44,NFTX,nftx.io,protocol_or_network,"[""FLAY""]","[""Flayer""]","[""https://coinmarketcap.com/currencies/flayer/""]","[{""token_symbol"": ""FLAY"", ""token_name"": ""Flayer"", ""token_url"": ""https://coinmarketcap.com/currencies/flayer/"", ""reason"": ""NFTX is an original predecessor of the Flayer ecosystem through the NFTX/FloorDAO migration, and official Flayer docs allocate FLAY migration to NFTX holders."", ""evidence_urls"": [""https://nftx.io/"", ""https://docs.flayer.io/tokenomics/migration-acquisition"", ""https://docs.flayer.io/tokenomics/token-distribution-allocation"", ""https://nftcalendar.io/news/nftx-to-cease-protocol-support-as-flayer-labs-takes-over/"", ""https://coinmarketcap.com/currencies/flayer/""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_docs"", ""secondary_source"", ""coinmarketcap""]}]",medium,no
462719-53,Fire Protocol,fireprotocol.org,protocol_or_network,"[""FIRE""]","[""Fire Protocol""]","[""https://coinmarketcap.com/currencies/fire-protocol/""]","[{""token_symbol"": ""FIRE"", ""token_name"": ""Fire Protocol"", ""token_url"": ""https://coinmarketcap.com/currencies/fire-protocol/"", ""reason"": ""Fire Protocol official blog materials present Fire Protocol as the original protocol infrastructure suite for HECO, and token pages identify FIRE as the protocol governance token."", ""evidence_urls"": [""https://fireprotocol.medium.com/polkastarter-ido-uniswap-listing-7d7a2a8cf9a7"", ""https://medium.com/fireprotocol/fire-staking-program-is-now-live-b39857831a84"", ""https://coinmarketcap.com/currencies/fire-protocol/""], ""evidence_source_types"": [""official_blog"", ""official_blog"", ""coinmarketcap""]}]",high,no
462753-64,Alchemix,alchemix.fi,protocol_or_network,"[""ALCX""]","[""Alchemix""]","[""https://v2-docs.alchemix.fi/alchemix-dao/alcx-token""]","[{""token_symbol"": ""ALCX"", ""token_name"": ""Alchemix"", ""token_url"": ""https://v2-docs.alchemix.fi/alchemix-dao/alcx-token"", ""reason"": ""Official Alchemix docs identify the original Alchemix platform/protocol and state that ALCX is the governance and incentive token for the Alchemix platform."", ""evidence_urls"": [""https://v2-docs.alchemix.fi/alchemix-dao/alcx-token"", ""https://alchemix-finance.gitbook.io/alchemix-finance/token-distribution"", ""https://docs.alchemix.fi/governance/onchain/governance-process""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
462831-31,TotemFi,totemfi.com,protocol_or_network,"[""TOTM""]","[""TotemFi""]","[""https://coinmarketcap.com/currencies/totemfi/""]","[{""token_symbol"": ""TOTM"", ""token_name"": ""TotemFi"", ""token_url"": ""https://coinmarketcap.com/currencies/totemfi/"", ""reason"": ""Reliable token and project sources describe TotemFi as the original DeFi prediction-market protocol and TOTM as the protocol's native/base asset for platform functionality and governance."", ""evidence_urls"": [""https://coinmarketcap.com/academy/article/what-is-totemfi"", ""https://coinmarketcap.com/currencies/totemfi/"", ""https://www.coinbase.com/price/totemfi""], ""evidence_source_types"": [""coinmarketcap"", ""coinmarketcap"", ""token_data_page""]}]",high,no
462923-56,Overlay Protocol,overlay.market,protocol_or_network,"[""OVL""]","[""OVL""]","[""https://docs.overlay.market/Contracts/Contract%20Addresses""]","[{""token_symbol"": ""OVL"", ""token_name"": ""OVL"", ""token_url"": ""https://docs.overlay.market/Contracts/Contract%20Addresses"", ""reason"": ""Overlay Protocol is the original Overlay decentralized perpetuals protocol and official docs identify OVL as its native protocol token for protocol accounting and DAO governance."", ""evidence_urls"": [""https://docs.overlay.market/"", ""https://docs.overlay.market/Contracts/Contract%20Addresses""], ""evidence_source_types"": [""official_docs"", ""official_docs""]}]",high,no
462926-53,Volmex Labs,volmex.finance,protocol_or_network,"[""ETHV"", ""iETHV"", ""BTCV"", ""iBTCV""]","[""Ethereum Volatility Index Token"", ""Inverse Ethereum Volatility Index Token"", ""Bitcoin Volatility Index Token"", ""Inverse Bitcoin Volatility Index Token""]","[""https://v1.docs.volmex.finance/smart-contracts/contract-addresses""]","[{""token_symbol"": ""ETHV"", ""token_name"": ""Ethereum Volatility Index Token"", ""token_url"": ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses"", ""reason"": ""Official Volmex materials identify Volmex Labs as the builder of the volmex.finance protocol and its v1 launch/docs identify ETHV as a protocol volatility token."", ""evidence_urls"": [""https://blog.volmex.finance/volmex-v1-mainnet/"", ""https://v1.docs.volmex.finance/"", ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""iETHV"", ""token_name"": ""Inverse Ethereum Volatility Index Token"", ""token_url"": ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses"", ""reason"": ""Official Volmex materials identify Volmex Labs as the builder of the volmex.finance protocol and official docs identify iETHV as an inverse protocol volatility token."", ""evidence_urls"": [""https://blog.volmex.finance/volmex-v1-mainnet/"", ""https://v1.docs.volmex.finance/protocol-functionality/liquidity-providers"", ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""BTCV"", ""token_name"": ""Bitcoin Volatility Index Token"", ""token_url"": ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses"", ""reason"": ""Official Volmex materials identify Volmex Labs as the builder of the volmex.finance protocol and its v1 launch/docs identify BTCV as a protocol volatility token."", ""evidence_urls"": [""https://blog.volmex.finance/volmex-v1-mainnet/"", ""https://v1.docs.volmex.finance/"", ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}, {""token_symbol"": ""iBTCV"", ""token_name"": ""Inverse Bitcoin Volatility Index Token"", ""token_url"": ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses"", ""reason"": ""Official Volmex materials identify Volmex Labs as the builder of the volmex.finance protocol and official docs identify iBTCV as an inverse protocol volatility token."", ""evidence_urls"": [""https://blog.volmex.finance/volmex-v1-mainnet/"", ""https://v1.docs.volmex.finance/protocol-functionality/liquidity-providers"", ""https://v1.docs.volmex.finance/smart-contracts/contract-addresses""], ""evidence_source_types"": [""official_blog"", ""official_docs"", ""official_docs""]}]",high,no
463026-79,Anchor (Seoul),anchorprotocol.com,protocol_or_network,"[""ANC""]","[""Anchor Token""]","[""https://docs.anchorprotocol.com/anchor-2/protocol/anchor-token-anc""]","[{""token_symbol"": ""ANC"", ""token_name"": ""Anchor Token"", ""token_url"": ""https://docs.anchorprotocol.com/anchor-2/protocol/anchor-token-anc"", ""reason"": ""Anchor Protocol is the original decentralized savings and money-market protocol, and official Anchor docs identify ANC as the governance token for Anchor Protocol."", ""evidence_urls"": [""https://docs.anchorprotocol.com/anchor-2"", ""https://docs.anchorprotocol.com/anchor-2/protocol/overview"", ""https://docs.anchorprotocol.com/anchor-2/protocol/anchor-token-anc""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
463111-75,Curve Finance,curve.finance,protocol_or_network,"[""CRV"", ""crvUSD""]","[""CRV"", ""crvUSD""]","[""https://docs.curve.finance/developer/curve-dao/crv-token"", ""https://docs.curve.finance/developer/crvusd/overview""]","[{""token_symbol"": ""CRV"", ""token_name"": ""CRV"", ""token_url"": ""https://docs.curve.finance/developer/curve-dao/crv-token"", ""reason"": ""Curve Finance is the original Curve protocol ecosystem and official docs identify CRV as the protocol governance token."", ""evidence_urls"": [""https://docs.curve.finance/developer/documentation-overview"", ""https://docs.curve.finance/developer/curve-dao/crv-token"", ""https://news.curve.finance/beyond-burn-why-vecrv-unlocks-sustainable-tokenomics-for-curve/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_blog""]}, {""token_symbol"": ""crvUSD"", ""token_name"": ""crvUSD"", ""token_url"": ""https://docs.curve.finance/developer/crvusd/overview"", ""reason"": ""Curve Finance is the original Curve protocol ecosystem and official docs identify crvUSD as Curve stablecoin infrastructure governed by Curve DAO."", ""evidence_urls"": [""https://docs.curve.finance/developer/documentation-overview"", ""https://docs.curve.finance/developer/crvusd/overview"", ""https://news.curve.finance/beyond-burn-why-vecrv-unlocks-sustainable-tokenomics-for-curve/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_blog""]}]",high,no
463164-58,Deso,deso.com,protocol_or_network,"[""DESO""]","[""Decentralized Social""]","[""https://coinmarketcap.com/currencies/deso/""]","[{""token_symbol"": ""DESO"", ""token_name"": ""Decentralized Social"", ""token_url"": ""https://coinmarketcap.com/currencies/deso/"", ""reason"": ""DeSo is the original layer-1 blockchain built for decentralized social applications; official and token-data sources identify the DeSo blockchain/foundation and map DESO as the network token."", ""evidence_urls"": [""https://www.deso.com/"", ""https://docs.deso.org/deso-tech-stack"", ""https://coinmarketcap.com/currencies/deso/""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""coinmarketcap""]}]",high,no
463197-61,Maple (Financial Services),maple.finance,protocol_or_network,"[""SYRUP""]","[""SYRUP""]","[""https://maple.finance/syrup""]","[{""token_symbol"": ""SYRUP"", ""token_name"": ""SYRUP"", ""token_url"": ""https://maple.finance/syrup"", ""reason"": ""Maple qualifies as the original Maple lending/protocol ecosystem; official Maple materials describe Maple as founded in 2019 and identify SYRUP as the governance token for the Maple ecosystem after the MPL migration."", ""evidence_urls"": [""https://maple.finance/syrup"", ""https://docs.maple.finance/maple-for-token-holders/mpl-token"", ""https://coinmarketcap.com/currencies/maple-finance/""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""coinmarketcap""]}]",high,no
463228-21,Uno Re,unore.io,protocol_or_network,"[""UNO""]","[""Lunos""]","[""https://lunos.xyz/""]","[{""token_symbol"": ""UNO"", ""token_name"": ""Lunos"", ""token_url"": ""https://lunos.xyz/"", ""reason"": ""Uno Re evolved into Lunos, the original Lunos chain/coverage ecosystem, and official/current sources identify UNO as the utility token powering the Lunos chain."", ""evidence_urls"": [""https://lunos.xyz/"", ""https://coinmarketcap.com/currencies/unore/"", ""https://www.coingecko.com/en/coins/lunos""], ""evidence_source_types"": [""official_site"", ""coinmarketcap"", ""coingecko""]}]",high,no
463331-08,Pixelcraft Studios,aavegotchi.com,gaming_or_nft,"[""GHST""]","[""GHST Token""]","[""https://www.aavegotchi.com/ghst""]","[{""token_symbol"": ""GHST"", ""token_name"": ""GHST Token"", ""token_url"": ""https://www.aavegotchi.com/ghst"", ""reason"": ""Aavegotchi sources identify Pixelcraft Studios as the creator/primary studio that built the Aavegotchi protocol ecosystem, and GHST is the Aavegotchi ecosystem token."", ""evidence_urls"": [""https://www.aavegotchi.com/"", ""https://wiki.aavegotchi.com/en/introduction"", ""https://www.prnewswire.com/news-releases/developers-of-nft-gaming-metaverse-raise-30m-from-community-and-players-in-worlds-longest-token-sale-301776296.html""], ""evidence_source_types"": [""official_site"", ""official_wiki"", ""press_release""]}]",high,no
463332-16,Charged Particles,charged.fi,protocol_or_network,"[""IONX""]","[""Charged Particles Protocol""]","[""https://docs.charged.fi/charged-particles-protocol/ionx""]","[{""token_symbol"": ""IONX"", ""token_name"": ""Charged Particles Protocol"", ""token_url"": ""https://docs.charged.fi/charged-particles-protocol/ionx"", ""reason"": ""Charged Particles is the original Charged Particles Protocol ecosystem, and official docs identify IONX as the native governance token for the protocol."", ""evidence_urls"": [""https://docs.charged.fi/charged-particles-protocol/ionx"", ""https://www.charged.fi/faq"", ""https://docs.charged.fi/charged-particles-protocol/protocol-governance""], ""evidence_source_types"": [""official_docs"", ""official_site"", ""official_docs""]}]",high,no
463332-25,Counterparty,counterparty.io,protocol_or_network,"[""XCP""]","[""Counterparty""]","[""https://docs.counterparty.io/docs/basics/what-is-xcp/""]","[{""token_symbol"": ""XCP"", ""token_name"": ""Counterparty"", ""token_url"": ""https://docs.counterparty.io/docs/basics/what-is-xcp/"", ""reason"": ""Official Counterparty materials identify Counterparty as the original DeFi/NFT protocol on Bitcoin and XCP as the native token of Counterparty."", ""evidence_urls"": [""https://www.counterparty.io/"", ""https://docs.counterparty.io/docs/basics/what-is-xcp/"", ""https://github.com/CounterpartyXCP/counterparty-core""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""github""]}]",high,no
463333-24,Yolo ex,yoloex.io,dapp_or_product,"[""EX""]","[""EX""]","[""https://www.yoloex.io/docs/bp-tokenomics-and-incentives""]","[{""token_symbol"": ""EX"", ""token_name"": ""EX"", ""token_url"": ""https://www.yoloex.io/docs/bp-tokenomics-and-incentives"", ""reason"": ""Yolo.ex is the original Markets 3.0 / experiential DeFi ecosystem, and official blackpaper materials define EX as the utility token across that ecosystem."", ""evidence_urls"": [""https://www.yoloex.io/"", ""https://www.yoloex.io/docs/bp-tokenomics-and-incentives""], ""evidence_source_types"": [""official_site"", ""official_docs""]}]",high,no
