task_index,company_id,company_name,normalized_domain,project_name,project_url,status,completed_at,token_ticker,token_name,token_url,has_token_evidence,evidence_urls,evidence_source_types,confidence,needs_manual_review
339,103556-80,Wallettec,wallettec.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://wallettec.com/,official_site,medium,no
340,481928-95,shape Q,shapeq.io,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://shapeq.io/,official_site,medium,no
341,103688-74,Kabuni,kabuni.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"Official site indicates Kabuni Coins existed, but the supported sources here do not provide a clean ticker mapping.",https://kabuni.com/terms-and-condition|https://kabuni.com/,official_site|official_site,low,yes
342,1233853-57,Stealth Money,stealth.money,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],Official site describes a Bitcoin-only platform and does not expose a native token.,https://stealth.money/,official_site,medium,no
343,1234298-89,Delfin Developments,delfindevelopments.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"Official site describes tokenized products and loyalty programs, but no supported native token ticker is exposed.",https://www.delfindevelopments.com/,official_site,medium,no
344,482093-83,Cloud Rush,cloudrushusa.io,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://cloudrushusa.io/,official_site,medium,no
345,482358-43,Longkui Shequ,,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],No supported token evidence found.,,,low,no
346,482766-67,RankingBall,rankingball.com,"[""RankingBall""]","[""https://www.rankingball.com/""]",completed,2026-04-11T19:42:33+08:00,"[""KEEN""]","[""KEEN""]","[""https://www.rankingball.com/""]",Official site explicitly describes KEEN as the utility token used in the RankingBall ecosystem,https://www.rankingball.com/,official_site,high,no
347,100693-90,Hedgy,hedgy.co,"[""Hedgy the hedgehog""]","[""https://www.coingecko.com/en/coins/hedgy-the-hedgehog""]",completed,2026-04-11T19:42:33+08:00,"[""HEDGY""]","[""Hedgy the hedgehog""]","[""https://www.coingecko.com/en/coins/hedgy-the-hedgehog""]",CoinGecko confirms HEDGY,https://www.coingecko.com/en/coins/hedgy-the-hedgehog,coingecko,high,no
348,482207-95,Fitnonce,fitnonce.io,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://fitnonce.io/,official_site,medium,no
349,100863-73,Authenteq,authenteq.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"Authenteq docs describe authentication tokens for API use, not a crypto token.",https://authenteq.com/|https://docs.authenteq.com/,official_site|official_site,medium,no
350,100947-25,BRD,brd.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://brd.com/,official_site,medium,no
351,100956-70,BitStash,bitstash.com,"[""BitStash""]","[""https://bitstash.com/""]",completed,2026-04-11T19:42:33+08:00,"[""STASH""]","[""BitStash""]","[""https://coinmarketcap.com/currencies/bitstash/""]",CoinMarketCap confirms STASH,https://coinmarketcap.com/currencies/bitstash/,coinmarketcap,high,no
352,100965-43,BitMEX,bitmex.com,"[""BitMEX""]","[""https://www.bitmex.com/""]",completed,2026-04-11T19:42:33+08:00,"[""BMEX""]","[""BitMEX""]","[""https://www.coingecko.com/en/coins/bitmex-token""]",CoinGecko confirms BMEX,https://www.bitmex.com/|https://www.coingecko.com/en/coins/bitmex-token,official_site|coingecko,high,no
353,101080-72,Coins.ph,coins.ph,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],No supported native token evidence found; the site only documents supported assets and educational content.,https://coins.ph/,official_site,medium,no
354,101124-46,Ciphrex,ciphrex.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://www.ciphrex.com/,official_site,medium,no
355,101160-82,COSIMO Digital,cosimodigital.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"Official site discusses tokenized funds and staking services, but no supported company token ticker is exposed.",https://www.cosimodigital.com/,official_site,medium,no
356,101170-45,Coinsecure,coinsecure.in,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://coinsecure.in/,official_site,medium,no
357,101210-05,Digital Currency Council,digitalcurrencycouncil.com,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://digitalcurrencycouncil.com/,official_site,medium,no
358,482459-50,BitGate,bitgate.io,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://www.bitgate.io/,official_site,medium,no
359,482109-58,Openfabric (Business/Productivity Software),openfabric.ai,"[""Openfabric AI""]","[""https://www.openfabric.ai/""]",completed,2026-04-11T19:42:33+08:00,"[""OFN""]","[""Openfabric AI""]","[""https://www.coingecko.com/en/coins/openfabric""]",CoinGecko and CoinMarketCap confirm OFN,https://www.openfabric.ai/|https://www.coingecko.com/en/coins/openfabric|https://coinmarketcap.com/currencies/openfabric-ai/,official_site|coingecko|coinmarketcap,high,no
360,101364-13,Glidera,glidera.io,[],[],completed,2026-04-11T19:42:33+08:00,[],[],[],"No supported token evidence found on official site, CoinGecko, or CoinMarketCap.",https://www.glidera.io/,official_site,medium,no
361,101400-67,Epiphyte (Financial Software),epiphyte.com,[],[],completed,,[],[],[],"No supported token found on the allowed sources; CoinMarketCap only mentions Epiphyte in relation to Sovryn via the founder, which is not enough for a company-token mapping.",https://epiphyte.com/|https://coinmarketcap.com/currencies/sovryn/,official_site|coinmarketcap,low,yes
362,101533-24,GECKO Governance,geckogovernance.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://geckogovernance.io/,official_site,low,no
363,101637-37,The Gage,thegage.co,[],[],completed,,[],[],[],No supported token found on the allowed sources; the legacy name and crypto-themed description are not enough to confirm a token.,https://www.thegage.co/,official_site,low,yes
364,101748-43,HashRabbit,hashrabbit.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.hashrabbit.com/,official_site,low,no
365,101951-65,Intellijoule,intellijoule.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.intellijoule.com/,official_site,low,no
366,102005-08,Bluwhale,bluwhale.com,"[""Bluwhale""]","[""https://bluwhale.com/""]",completed,,"[""BLUAI""]","[""BLUAI""]","[""https://coinmarketcap.com/currencies/bluwhale/""]",CoinMarketCap identifies BLUAI as the native token for Bluwhale.,https://coinmarketcap.com/currencies/bluwhale/,coinmarketcap,high,no
367,102035-24,Ly$to,lystocard.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.lystocard.com/,official_site,low,no
368,102114-08,OB1,ob1.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.ob1.io/,official_site,low,no
369,102225-58,Meld (Financial Software),meld.com,"[""Meld""]","[""https://meld.com/""]",completed,,"[""MELD""]","[""MELD""]","[""https://coinmarketcap.com/currencies/meld/""]",CoinMarketCap identifies MELD as the native token for Meld.,https://coinmarketcap.com/currencies/meld/,coinmarketcap,high,no
370,102257-01,Minkasu,minkasupay.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.minkasupay.com/,official_site,low,no
371,102297-04,Atix Labs,atixlabs.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://atixlabs.com/,official_site,low,no
372,102349-10,Cassandre,cassandre.tech,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://cassandre.tech/,official_site,low,no
373,102403-04,RageOn,nftpay.xyz,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://nftpay.xyz/,official_site,low,no
374,102455-92,DigitalExchange.id,digitalexchange.id,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://digitalexchange.id/,official_site,low,no
375,102503-52,Spryker,spryker.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://spryker.com/,official_site,low,no
376,102559-18,GMEX Group,gmex-group.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://gmex-group.com/,official_site,low,no
377,102615-95,Wealth Migrate,gloprop.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://gloprop.com/,official_site,low,no
378,102668-03,Trading Technologies International,tradingtechnologies.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://tradingtechnologies.com/,official_site,low,no
379,102724-41,Trustatom,trustatom.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://trustatom.com/,official_site,low,no
380,102779-36,Widow Games,widowgames.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://widowgames.com/,official_site,low,no
381,102828-85,PAI-Tech,pai-tech.org,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://pai-tech.org/,official_site,low,no
382,102885-16,Redwall Technologies,redwall.us,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://redwall.us/,official_site,low,no
383,102935-71,Hiddn Security,hdd.no,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://hdd.no/,official_site,low,no
384,102994-66,Witness,witness.co,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://witness.co/,official_site,low,no
385,103048-40,Scallop Labs,scallop.io,"[""Scallop""]","[""https://scallop.io/""]",completed,,"[""SCA""]","[""SCA""]","[""https://coinmarketcap.com/currencies/scallop-protocol/""]",CoinMarketCap identifies SCA as the token for Scallop.,https://coinmarketcap.com/currencies/scallop-protocol/,coinmarketcap,high,no
386,572482-72,L3E7,l3e7.io,[],[],completed,,[],[],[],"No supported token found on the allowed sources; CoinMarketCap only exposes L3E7 NFT collections, not a fungible token.",https://l3e7.io/|https://coinmarketcap.com/nft/collections/eth/0x20577896ea6113ed8c94b2f08f3893bdc08eba22/L3E7%20Worlds/|https://coinmarketcap.com/nft/collections/eth/0x327a6fa5aab8ca48ad0e1fc149246eba6bf66d4e/L3E7%20Guardians/,official_site|coinmarketcap,low,yes
387,762494-95,NeuronX,neuronx.xyz,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.neuronx.xyz/,official_site,low,no
388,100022-05,Coyno,coyno.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.coyno.com/,official_site,low,no
389,762547-06,Mint Events,letsmint.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.letsmint.com/,official_site,low,no
390,762644-44,Raiku (Business/Productivity Software),raiku.com,[],[],completed,,[],[],[],"No supported token found on the allowed sources; the official site describes a Solana infrastructure project, but no token listing is confirmed.",https://www.raiku.com/,official_site,low,yes
391,762844-87,Konnadex,konnadex.com,[],[],completed,,[],[],[],no supported token found,[],[],low,no
392,762961-15,Liquify (Bucharest),liquify.ventures,"[""Liquify""]","[""https://docs.liquify.ventures/welcome/what-is-liquify""]",completed,,"[""LQFY""]","[""LQFY""]","[""https://docs.liquify.ventures/roadmap""]",official roadmap states $LQFY token launch,"[""https://docs.liquify.ventures/roadmap"",""https://docs.liquify.ventures/welcome/what-is-liquify""]",official_site,medium,yes
393,100102-51,DigiByte,digibyte.org,"[""DigiByte""]","[""https://www.digibyte.org/""]",completed,,"[""DGB""]","[""DGB""]","[""https://www.digibyte.org/"",""https://www.coingecko.com/en/coins/digibyte"",""https://coinmarketcap.com/currencies/digibyte/""]",official site and market pages confirm DGB,"[""https://www.digibyte.org/"",""https://www.coingecko.com/en/coins/digibyte"",""https://coinmarketcap.com/currencies/digibyte/""]",official_site|coingecko|coinmarketcap,high,no
394,763008-40,Flashback,flashback.tech,[],[],completed,,[],[],[],no supported token found,[],[],low,no
395,762982-65,Lucid Capital (Asset Management),lucidca.com,[],[],completed,,[],[],[],no supported token found,[],[],low,no
396,571601-91,Lordsystem,lordsystem.co.kr,[],[],completed,,[],[],[],no supported token found,[],[],low,no
397,763037-16,Genomify,genomify.de,[],[],completed,,[],[],[],no supported token found,[],[],low,no
398,762905-53,Uphold Worldwide,uphold.com,[],[],completed,,[],[],[],no supported token found,[],[],low,no
399,762990-28,Liquid (Japan),liquid.com,"[""Liquid""]","[""https://www.liquid.com/""]",completed,,"[""QASH""]","[""QASH""]","[""https://coinmarketcap.com/currencies/qash/""]",official exchange and token pages confirm QASH,"[""https://www.liquid.com/"",""https://coinmarketcap.com/currencies/qash/""]",official_site|coinmarketcap,high,no
400,571758-27,Valley Arcade Games,valley.games,"[""Valley Arcade Games""]","[""https://valley.games/""]",completed,,"[""VALLEY""]","[""VALLEY""]","[""https://valley.games/frequently-asked-questions/""]",official FAQ states $Valley token at TGE,"[""https://valley.games/frequently-asked-questions/"",""https://valley.games/""]",official_site,medium,yes
401,763059-88,Horly,horly.app,[],[],completed,,[],[],[],no supported token found,[],[],low,no
402,762876-40,Hedgehog Protocol,thehedgehog.io,"[""Hedgehog Protocol""]","[""https://thehedgehog.io/""]",completed,,"[""HOG"",""BFEE""]","[""Hedgehog"",""BaseFee""]","[""https://thehedgehog.io/"",""https://bootstrap.thehedgehog.io/"",""https://thehedgehog.io/app""]",official site and bootstrap/app mention $HOG and BFEE,"[""https://thehedgehog.io/"",""https://bootstrap.thehedgehog.io/"",""https://thehedgehog.io/app""]",official_site,medium,yes
403,762807-47,Coda (Financial Services),coda.to,"[""Coda Exchange""]","[""https://www.coda.to/""]",completed,,"[""RUST""]","[""RUST""]","[""https://docs.coda.to/rust-token/how-to-buy-rust-token""]",official docs identify the RUST token,"[""https://docs.coda.to/rust-token/how-to-buy-rust-token"",""https://www.coda.to/""]",official_site,medium,yes
404,763031-12,Selfdot Technologies,,[],[],completed,,[],[],[],no supported token found,[],[],low,no
405,762879-34,Kabila (Financial Software),kabila.app,"[""Kabila""]","[""https://www.kabila.app/""]",completed,,"[""KBL""]","[""KBL""]","[""https://www.kabila.app/token"",""https://academy.kabila.app/token/general-details"",""https://www.coingecko.com/en/coins/kabila""]",official site and CoinGecko confirm KBL,"[""https://www.kabila.app/token"",""https://academy.kabila.app/token/general-details"",""https://www.coingecko.com/en/coins/kabila""]",official_site|coingecko,high,no
406,762953-62,XBTO Group,xbto.com,[],[],completed,,[],[],[],no supported token found,[],[],low,no
407,762989-35,Plume,plume.org,"[""Plume Network"",""Plume USD""]","[""https://plume.org/"",""https://docs.plume.org/plume/tokens""]",completed,,"[""PLUME"",""pUSD""]","[""PLUME"",""pUSD""]","[""https://docs.plume.org/plume/tokens/plume-usdplume-token"",""https://docs.plume.org/plume/plume-chain/official-tokens/plume-usd"",""https://www.coingecko.com/en/coins/plume"",""https://coinmarketcap.com/currencies/plume/""]",official docs and market pages confirm PLUME and pUSD,"[""https://docs.plume.org/plume/tokens/plume-usdplume-token"",""https://docs.plume.org/plume/plume-chain/official-tokens/plume-usd"",""https://www.coingecko.com/en/coins/plume"",""https://coinmarketcap.com/currencies/plume/""]",official_site|coingecko|coinmarketcap,high,no
