company_id,company_name,normalized_domain,company_type,include_rule_B,rule_B_token_ticker,rule_B_token_name,rule_B_token_url,confidence,needs_manual_review
234655-84,Liquidity Network,liquidity.network,protocol_or_network,yes,"[""LQD""]","[""Liquidity Network""]","[""https://coinmarketcap.com/currencies/liquidity-network/""]",high,no
234665-02,Marconi Protocol,marconi.org,protocol_or_network,yes,"[""MRC""]","[""Marconi token""]","[""https://icomarks.ai/ico/marconi""]",medium,yes
234675-28,Dispatch Labs,dispatchlabs.io,protocol_or_network,yes,"[""DIVVY""]","[""Divvy""]","[""https://medium.com/dispatchlabs/the-dispatch-mobile-wallet-is-here-your-giddiness-is-understandable-801538a658d5""]",high,no
234677-71,Plasma Finance,plasma.finance,dapp_or_product,yes,"[""PPAY"", ""gPPAY""]","[""PPAY"", ""gPPAY""]","[""https://docs.plasma.finance/plasma-governance/ppay-tokenomics"", ""https://docs.plasma.finance/plasma-governance/gppay-govenance-token""]",high,no
234740-26,Nebula Network,nebula.network,infrastructure_or_data,yes,"[""NEB""]","[""Nebula""]","[""https://nebula.network/index.html""]",medium,no
234779-95,Sonm,sonm.com,infrastructure_or_data,yes,"[""SNM""]","[""SONM [ERC20]""]","[""https://coinmarketcap.com/currencies/sonm/""]",high,no
234840-70,OKX,okx.com,exchange_or_broker,yes,"[""OKB""]","[""OKB""]","[""https://www.okx.com/en-gb/learn/what-is-okb-the-utility-token-of-okx""]",high,no
234876-61,Jibrel,jibrel.network,protocol_or_network,yes,"[""JNT"", ""SLICE""]","[""Jibrel Network Token"", ""SLICE""]","[""https://coinmarketcap.com/currencies/jibrel-network/"", ""https://docs.tranche.finance/tranchefinance/slice-token/slice-paper""]",medium,yes
234909-28,300cubits,300cubits.tech,protocol_or_network,yes,"[""TEU""]","[""TEU""]","[""https://cryptoslate.com/coins/300cubits/""]",high,no
235003-06,Intelligent Trading Foundation,intelligenttrading.org,dapp_or_product,yes,"[""ITT""]","[""Intelligent Trading Foundation""]","[""https://coinmarketcap.com/currencies/intelligent-trading-foundation/""]",medium,no
235003-33,BmyBit,bmybit.com,dapp_or_product,yes,"[""BMYC""]","[""BmyCoin""]","[""https://cryptoslate.com/coins/bmycoin/""]",medium,yes
235014-22,SingularityNET,singularitynet.io,protocol_or_network,yes,"[""ASI""]","[""ASI""]","[""https://dev.singularitynet.io/docs/products/DecentralizedAIPlatform/CoreConcepts/asi-token/""]",high,no
235020-70,Babb,getbabb.com,wallet_or_custody,yes,"[""BAX""]","[""BAX""]","[""https://getbabb.com/crypto/""]",high,no
235083-16,Agrello,agrello.io,service_provider,yes,"[""DLT""]","[""DLT""]","[""https://agrello.gitbook.io/guides/account-and-billing/dlt/what-is-agrello-delta-token-dlt""]",medium,yes
235143-46,ViewChain Foundation,viewchain.org,protocol_or_network,yes,"[""VIEW""]","[""ViewChain Token""]","[""https://viewchain.org/ViewChain.pdf""]",high,no
235143-55,DACC,dacc.co,protocol_or_network,yes,"[""DACC""]","[""DACC""]","[""https://coinmarketcap.com/currencies/dacc/""]",high,no
235143-82,Newton (Singapore),newtonproject.org,protocol_or_network,yes,"[""AB""]","[""AB""]","[""https://www.coingecko.com/en/coins/newton-project""]",high,no
235203-76,Doc.com,doc.group,dapp_or_product,yes,"[""DOCT""]","[""DocCoin""]","[""https://www.doc.com/blockchain""]",high,no
235246-06,IPT Chain,iptchain.net,protocol_or_network,yes,"[""IPT""]","[""IPT""]","[""https://www.criptolog.com/coin/iptchain/""]",high,no
235296-01,Alphaslot,alphaslot.io,gaming_or_nft,yes,"[""SLOT""]","[""SLOT""]","[""https://coinmarketcap.com/currencies/alphaslot/""]",high,no
235298-89,Conflux Network,confluxnetwork.org,protocol_or_network,yes,"[""CFX""]","[""Conflux""]","[""https://doc.confluxnetwork.org/docs/general/conflux-basics/glossary""]",high,no
236816-92,Contentbox,contentbox.one,protocol_or_network,yes,"[""BOX""]","[""ContentBox Token""]","[""https://etherscan.io/token/0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f""]",high,no
236826-28,Global Social Chain,gsc.social,protocol_or_network,yes,"[""GSC""]","[""Global Social Chain""]","[""https://coinmarketcap.com/currencies/global-social-chain/""]",medium,yes
236905-75,BHEX,hbtc.com,exchange_or_broker,yes,"[""HBC""]","[""HBTC Captain Token""]","[""https://coinmarketcap.com/currencies/hbtc-token/""]",medium,yes
236916-28,COVA Unity,covalent.ai,protocol_or_network,yes,"[""CXT""]","[""Covalent X Token""]","[""https://www.covalenthq.com/docs/cxt/tokenomics""]",high,no
236929-33,Game.com,game.com,protocol_or_network,yes,"[""G""]","[""$G Token""]","[""https://whitepaper.game.com/tokenomics/usdg-token""]",medium,yes
243635-77,Sygnum Bank,sygnum.com,wallet_or_custody,yes,"[""DCHF""]","[""Digital CHF""]","[""https://www.sygnum.com/digital-asset-banking/digital-swiss-franc-dchf/""]",high,no
251496-73,WishFinance,wishfinance.com,dapp_or_product,yes,"[""WISH""]","[""Wish Finance""]","[""https://coinmarketcap.com/currencies/wish-finance-2/""]",high,no
251500-78,Insolar Technologies,insolar.io,protocol_or_network,yes,"[""XNS""]","[""Insolar Coin""]","[""https://www.coindesk.com/price/xns""]",low,yes
251512-48,Unbanked,unbanked.com,wallet_or_custody,yes,"[""UNBNK"", ""TERN""]","[""Unbanked"", ""Ternio""]","[""https://coinmarketcap.com/currencies/unbanked/"", ""https://www.coingecko.com/en/coins/ternio""]",high,no
263948-86,Braintrust,usebraintrust.com,traditional_business,yes,"[""BTRST""]","[""Braintrust Token""]","[""https://www.usebraintrust.com/token""]",low,yes
264033-73,Freelancing Do,freldo.com,service_provider,yes,"[""FRECNX""]","[""FreldoCoinX""]","[""https://coinmarketcap.com/currencies/freldo/""]",low,yes
264053-71,EcoStart (Environmental Services),eco-start.com,protocol_or_network,yes,"[""TER"", ""TECO""]","[""EcoStart"", ""TerraEcoCoin""]","[""https://www.coincarp.com/currencies/ecostart/"", ""https://www.coindesk.com/price/teco""]",low,yes
264190-60,HashKey Digital Asset Group,hashkey.com,traditional_business,yes,"[""HSK""]","[""HashKey Platform Token""]","[""https://coinmarketcap.com/currencies/hashkey-platform-token/""]",low,yes
264278-17,Anquan,anquancapital.com,traditional_business,yes,"[""ZIL""]","[""Zilliqa""]","[""https://coinmarketcap.com/currencies/zilliqa/""]",low,yes
264293-92,Flame (Entertainment Software),flamestore.xyz,gaming_or_nft,yes,"[""RYU""]","[""Ryu Coin""]","[""https://ryucoin.com/""]",low,yes
264317-14,Beyond Protocol,beyond.link,protocol_or_network,yes,"[""BP""]","[""BP""]","[""https://coinmarketcap.com/currencies/beyond-protocol/""]",high,no
264372-40,Anatha,anatha.io,protocol_or_network,yes,"[""ANATHA"", ""wANATHA""]","[""ANATHA"", ""Wrapped ANATHA""]","[""https://www.prnewswire.com/news-releases/anatha-announces-its-accessible-equitable-public-token-sale-accepting-fiat-and-crypto-301312589.html"", ""https://project-anatha.gitbook.io/anatha-wallet-documentation/how-to-redeem-wanatha-for-anatha""]",high,no
264394-99,ARK Ecosystem,ark.io,traditional_business,yes,"[""ARK""]","[""ARK""]","[""https://coinmarketcap.com/currencies/ark/""]",low,yes
264414-07,Scroll Network,scroll.network,protocol_or_network,yes,"[""SCR""]","[""Scroll""]","[""https://coinmarketcap.com/currencies/scroll/""]",high,no
264631-51,Monerium,monerium.com,traditional_business,yes,"[""EURe""]","[""Monerium EUR emoney""]","[""https://www.coingecko.com/en/coins/monerium-eur-money""]",low,yes
264737-17,Oath Protocol,oaths.io,traditional_business,yes,"[""OATH""]","[""OATH Protocol""]","[""https://coinmarketcap.com/currencies/oath-protocol/""]",low,yes
264891-61,Airbloc,airbloc.org,traditional_business,yes,"[""ABL""]","[""Airbloc""]","[""https://coinmarketcap.com/currencies/airbloc/""]",low,yes
264933-01,WaltonChain,waltonchain.org,traditional_business,yes,"[""WTC""]","[""Waltonchain""]","[""https://coinmarketcap.com/currencies/waltonchain/""]",low,yes
264961-27,Zen,zenprotocol.com,traditional_business,yes,"[""ZP""]","[""Zen Protocol""]","[""https://docs.zenprotocol.com/apps/wallet/wallet-structure/my-wallet/send-execute""]",low,yes
264974-95,NeuroChain (Financial Software),neurochaintech.io,traditional_business,yes,"[""NCC""]","[""NeuroChain""]","[""https://neurochaintech.medium.com/neurochain-token-strategy-d4eb92f47a7""]",low,yes
265025-71,StreetWire,streetwire.net,traditional_business,yes,"[""WIRE""]","[""WIRE Token""]","[""https://www.prnewswire.com/news-releases/streetwire-blockchain-network-to-revolutionize-real-estate-transactions-300632453.html""]",low,yes
265096-27,Quant,quant.network,traditional_business,yes,"[""QNT""]","[""Quant""]","[""https://www.coingecko.com/en/coins/quant-network""]",low,yes
265169-71,The Graph,thegraph.com,protocol_or_network,yes,"[""GRT""]","[""The Graph""]","[""https://thegraph.com/blog/the-graph-grt-token-economics""]",high,no
265185-19,4ARTechnologies,4art-technologies.com,gaming_or_nft,yes,"[""4ART""]","[""4ART Coin""]","[""https://www.4art-technologies.com/4art-coin/4art-coin-the-payment-token-for-the-art-world/""]",high,no
265186-00,Vega Protocol,vega.xyz,protocol_or_network,yes,"[""VEGA""]","[""VEGA""]","[""https://coinmarketcap.com/currencies/vegaprotocol/""]",high,no
265199-95,Autonomys,autonomys.xyz,protocol_or_network,yes,"[""AI3""]","[""AI3""]","[""https://subspace.foundation/tokenomics""]",high,no
265220-02,Unibright,unibright.io,infrastructure_or_data,yes,"[""UBT""]","[""Universal Business Token""]","[""https://unibright.io/""]",high,no
265221-01,Vlux,vlux.io,protocol_or_network,yes,"[""VLX""]","[""VLUX""]","[""https://cryptoslate.com/coins/vlux/""]",medium,no
265258-90,FOAM,foam.space,protocol_or_network,yes,"[""FOAM""]","[""FOAM""]","[""https://coinmarketcap.com/currencies/foam/""]",high,no
265271-59,Nexus Mutual,nexusmutual.io,protocol_or_network,yes,"[""NXM""]","[""NXM""]","[""https://docs.nexusmutual.io/protocol/nxm-token/""]",high,no
265272-04,Althea (Internet Service Providers),althea.net,protocol_or_network,yes,"[""ALTHEA""]","[""ALTHEA""]","[""https://www.coingecko.com/en/coins/althea""]",medium,no
265301-47,Apla (Financial Software),apla.io,protocol_or_network,yes,"[""APL""]","[""APL""]","[""https://apla.readthedocs.io/en/latest/reference/platform-parameters.html""]",high,no
265313-98,Eleven01,eleven01.io,protocol_or_network,yes,"[""1101""]","[""Eleven01 Native Token""]","[""https://www.eleven01.io/""]",high,no
265395-79,Jointer,jointer.io,investment_or_holdings,yes,"[""JNTR""]","[""JNTR""]","[""https://jointerinc.github.io/docs/jointer-syndication-economy/jntr/""]",high,no
265536-64,Band,bandprotocol.com,protocol_or_network,yes,"[""BAND""]","[""Band Token""]","[""https://www.bandprotocol.com/""]",high,no
265544-47,Neutrino,neutrino.nu,unclear,yes,"[""NSBT"", ""XTN""]","[""Neutrino System Base Token"", ""Neutrino Index""]","[""https://coinmarketcap.com/currencies/neutrino-system-base-token/"", ""https://coinmarketcap.com/currencies/neutrino-usd/""]",low,yes
265588-39,Lition (Financial Software),lition.io,unclear,yes,"[""LIT""]","[""Lition""]","[""https://coinmarketcap.com/currencies/lition/""]",low,yes
265589-83,Prove AI,proveai.com,unclear,yes,"[""CSPR""]","[""Casper Network""]","[""https://www.coingecko.com/en/coins/casper-network""]",low,yes
265762-45,Uniswap Labs,app.uniswap.org,protocol_or_network,yes,"[""UNI""]","[""UNI""]","[""https://blog.uniswap.org/uni""]",high,no
265767-49,IP Exchange,ip.sx,protocol_or_network,yes,"[""IPSX""]","[""IPSX""]","[""https://coinmarketcap.com/currencies/ip-exchange/""]",high,no
265821-13,Harmony One,harmony.one,protocol_or_network,yes,"[""ONE""]","[""Harmony""]","[""https://docs.harmony.one/home/general/technology/tokenomics""]",high,no
265841-02,ProximaX,proximax.ltd,protocol_or_network,yes,"[""XPX""]","[""XPX""]","[""https://www.proximax.ltd/en/resources""]",high,no
265842-82,Fluence Network,fluence.network,infrastructure_or_data,yes,"[""FLT""]","[""FLT""]","[""https://www.coingecko.com/en/coins/fluence""]",high,no
265924-81,StrongBlock,strongblock.com,protocol_or_network,yes,"[""STRNGR"", ""STRONG""]","[""Stronger"", ""Strong""]","[""https://coinmarketcap.com/currencies/stronger/"", ""https://coinmarketcap.com/currencies/strong/""]",high,no
265978-99,Veridium Labs,veridium.io,protocol_or_network,yes,"[""TGR""]","[""TGR""]","[""https://www.veridium.io/veridium-team.html""]",medium,yes
266019-85,Atayen,atayen.us,service_provider,yes,"[""SATT""]","[""SaTT""]","[""https://satt-token.com/""]",high,no
266080-24,Pocket (Software Development Applications),pocket.network,protocol_or_network,yes,"[""POKT""]","[""Pocket Network""]","[""https://docs.pocket.network/growing-with-usdpokt/usdpokt-the-heart-of-the-pocket-network""]",high,no
266165-83,Fractal Wealth,app.auto.finance,protocol_or_network,yes,"[""AUTO""]","[""Auto Finance""]","[""https://www.coingecko.com/en/coins/tokemak""]",high,no
266175-82,metaMe,metame.com,dapp_or_product,yes,"[""KOIN""]","[""metaKoin""]","[""https://metame.com/wp-content/uploads/2020/03/metame-white-paper-v1.4xx.pdf""]",medium,yes
266208-04,Firmo.Network,firmo.network,protocol_or_network,yes,"[""FRM""]","[""Firmo""]","[""https://cryptoslate.com/coins/firmo/""]",medium,yes
266211-64,ODIN Protocol,odinprotocol.io,protocol_or_network,yes,"[""ODIN"", ""GEO""]","[""ODIN"", ""GeoDB""]","[""https://coinmarketcap.com/currencies/odin-protocol/"", ""https://coinmarketcap.com/currencies/geodb/""]",high,no
266230-72,Plair,plair.life,gaming_or_nft,yes,"[""PLA""]","[""Plair""]","[""https://coinmarketcap.com/currencies/plair/""]",high,no
266311-18,InfoCorp Technologies,infocorp.io,protocol_or_network,yes,"[""SENC""]","[""Sentinel Chain""]","[""https://coinmarketcap.com/currencies/sentinel-chain/""]",high,no
266328-37,MyChronomy,mychronomy.com,dapp_or_product,yes,"[""MYC""]","[""MYC""]","[""https://www.mychronomy.com/""]",high,no
266384-80,UMA (Financial Software),uma.xyz,protocol_or_network,yes,"[""UMA""]","[""UMA""]","[""https://docs.uma.xyz/faqs""]",high,no
266442-76,xx network,xx.network,protocol_or_network,yes,"[""XX""]","[""xx coin""]","[""https://xx.network/the-xx-coin/""]",high,no
266465-53,Core State Holdings,corestateholdings.com,service_provider,yes,"[""PCT""]","[""PerksCoin""]","[""https://ptpwallet.com/cryptocurrency-list/what-is-perkscoin-pct/""]",high,no
266489-11,Stasis,stasis.net,protocol_or_network,yes,"[""EURS""]","[""EURS""]","[""https://stasis.net/eurs-info""]",high,no
266508-46,Drife,drife.io,dapp_or_product,yes,"[""DRF""]","[""DRF""]","[""https://www.drife.io/drf""]",high,no
266539-15,Offchain Labs,offchainlabs.com,protocol_or_network,yes,"[""ARB""]","[""Arbitrum""]","[""https://www.coingecko.com/en/coins/arbitrum""]",high,no
266576-77,Scorum,scorum.com,media_or_education,yes,"[""SCR"", ""SP""]","[""Scorum Coin"", ""Scorum Power""]","[""https://scorum.gitbook.io/scorum-network-2.0-whitepaper/scorum-products-overview/native-tokens""]",medium,no
266684-86,GoChain,gochain.io,protocol_or_network,yes,"[""GO""]","[""GO""]","[""https://gochain.io/go""]",high,no
266704-93,Horizen Labs,horizenlabs.io,protocol_or_network,yes,"[""VFY""]","[""zkVerify""]","[""https://zkverify.io/token""]",medium,yes
267150-34,2key Network,2key.network,protocol_or_network,yes,"[""2KEY""]","[""2KEY""]","[""https://coinmarketcap.com/currencies/2key-network/""]",high,no
267280-93,Hashgard,hashgard.io,protocol_or_network,yes,"[""GARD"", ""GGT""]","[""Hashgard"", ""GARD Governance Token""]","[""https://coinmarketcap.com/currencies/hashgard/"", ""https://coinmarketcap.com/currencies/gard-governance-token/""]",high,no
267281-47,Celes Chain,celesos.com,protocol_or_network,yes,"[""CLES""]","[""Celes""]","[""https://docs.celeschain.xyz/introducing/tokenomics""]",high,no
267281-65,SportX (blockchain),sportx.one,protocol_or_network,yes,"[""SX""]","[""SX""]","[""https://coinmarketcap.com/currencies/sportx/""]",high,no
267282-01,BonusCloud,bonuscloud.io,infrastructure_or_data,yes,"[""BXC""]","[""BonusCloud""]","[""https://coinmarketcap.com/currencies/bonuscloud/""]",high,no
267282-46,GoWithMi,gowithmi.com,protocol_or_network,yes,"[""GMAT""]","[""GoWithMi""]","[""https://coinmarketcap.com/currencies/gowithmi/""]",medium,yes
267333-13,Wecan (Other Commercial Services),wecangroup.ch,infrastructure_or_data,yes,"[""WECAN""]","[""WECAN Token""]","[""https://wecangroup.ch/wecan-token""]",high,no
267338-26,Blocksquare,blocksquare.io,protocol_or_network,yes,"[""BST""]","[""Blocksquare Token""]","[""https://docs.blocksquare.io/bst-token/token-overview""]",high,no
267460-30,X World Games,xwg.games,gaming_or_nft,yes,"[""XWG""]","[""X World Games""]","[""https://docs.xwg.games/getting-started/xwg-token""]",high,no
267522-40,Ava Labs,avalabs.org,protocol_or_network,yes,"[""AVAX""]","[""Avalanche""]","[""https://build.avax.network/docs/primary-network/avax-token""]",high,no
267600-79,Nym,nym.com,protocol_or_network,yes,"[""NYM""]","[""Nym""]","[""https://nym.com/token""]",high,no
267691-60,Bitpanda,bitpanda.com,exchange_or_broker,yes,"[""VSN"", ""PAN""]","[""Vision"", ""Pantos""]","[""https://www.bitpanda.com/en/web3/vision-token"", ""https://blog.bitpanda.com/en/pantos-io-by-bitpanda-the-first-multi-blockchain-token-system""]",high,no
267734-17,Propy,propy.com,dapp_or_product,yes,"[""PRO""]","[""Propy""]","[""https://propy.com/browse/how-to-buy-propy-tokens-pro/""]",high,no
267798-52,Zeus Exchange,zeus.exchange,exchange_or_broker,yes,"[""ZUS""]","[""ZUS""]","[""https://zeus-exchange.gitbook.io/white-paper-zeus-exchange/tokenomics""]",medium,yes
267877-45,True Chain,truechain.pro,protocol_or_network,yes,"[""TRUE""]","[""TRUE""]","[""https://coinmarketcap.com/currencies/truechain/""]",medium,yes
267882-76,Agoric,agoric.com,protocol_or_network,yes,"[""BLD"", ""IST""]","[""Agoric"", ""IST""]","[""https://agoric.com/blog/getting-started/bld/"", ""https://agoric.com/blog/technology/a-deep-dive-into-agoric-javascript-smart-contracts""]",high,no
267915-97,Cow Moon Wealth Software,landing.common.xyz,protocol_or_network,yes,"[""COMMON""]","[""COMMON""]","[""https://www.common.foundation/blog/introducing-the-common-token""]",high,no
267935-50,iExec,iex.ec,protocol_or_network,yes,"[""RLC""]","[""iExec RLC""]","[""https://www.iex.ec/rlc-token""]",high,no
267937-39,PureStake,purestake.com,infrastructure_or_data,yes,"[""GLMR"", ""MOVR""]","[""Glimmer"", ""Moonriver""]","[""https://moonbeam.foundation/glimmer-token-tokenomics/"", ""https://moonbeam.foundation/moonriver-token-tokenomics/""]",high,no
267965-20,Planetarium Labs,planetariumlabs.com,gaming_or_nft,yes,"[""NCG"", ""WNCG""]","[""Nine Chronicles Gold"", ""Wrapped NCG""]","[""https://gold.nine-chronicles.com/"", ""https://docs.nine-chronicles.com/introduction/tokenomics/swap-ncg-to-wncg""]",high,no
268061-86,Mefy Care,mefy.care,traditional_business,yes,"[""MEFY""]","[""MeFy""]","[""https://icomarks.ai/ico/mefy""]",low,yes
